Date	Depth	NH4	Nitrit	Nitrate	Norg_par	Norg_dis	Ntot	Oxygen
15-Jul-12	25	0.319	0.002	-	0	0.199	0.52	0.1
15-Jul-12	30	0.464	0.002	-	0.04	0.184	0.69	0.1
15-Jul-12	35	0.519	0.002	-	0.01	0.149	0.68	0.1
15-Jul-12	38	0.525	0.002	-	0.03	0.243	0.8	0.1
22-Jul-12	1	0.017	0.002	0.005	0.18	0.196	0.4	7.8
22-Jul-12	3	0.006	0.002	-	0.22	0.202	0.43	8
22-Jul-12	5	0.009	0.002	-	0.27	0.159	0.44	7.3
22-Jul-12	10	0.005	0.002	-	0.25	0.203	0.46	7.5
22-Jul-12	14	0.041	0.002	-	0.21	0.157	0.41	3.9
22-Jul-12	15	0.084	0.002	0.006	0.16	0.208	0.46	1.6
22-Jul-12	16	0.22	0.002	-	0.18	0.208	0.61	0.1
22-Jul-12	20	0.28	0.002	-	0.13	0.208	0.62	0.1
22-Jul-12	25	0.298	0.002	-	0.11	0.26	0.67	0.1
22-Jul-12	30	0.487	0.002	-	0.02	0.191	0.7	0.1
22-Jul-12	35	0.497	0.002	-	0	0.201	0.7	0.1
22-Jul-12	38	0.51	0.002	-	0.08	0.228	0.82	0.1
29-Jul-12	1	0.005	0.002	-	0.22	0.133	0.36	7.1
29-Jul-12	3	0.005	0.002	-	0.19	0.153	0.35	7.1
29-Jul-12	5	0.008	0.002	-	0.15	0.17	0.33	7
29-Jul-12	10	0.005	0.002	0.007	0.18	0.156	0.35	6.8
29-Jul-12	13	0.005	0.002	-	0.25	0.153	0.41	6
29-Jul-12	14	0.022	0.002	-	0.15	0.186	0.36	3.8
29-Jul-12	15	0.071	0.002	0.01	0.11	0.197	0.39	1
29-Jul-12	20	0.356	0.002	-	0	0.212	0.57	0.1
29-Jul-12	25	0.308	0.002	-	0.08	0.12	0.51	0.1
29-Jul-12	30	0.544	0.002	-	0.08	0.124	0.75	0.1
29-Jul-12	35	0.585	0.002	-	0.12	0.163	0.87	0.1
29-Jul-12	38	0.585	0.002	-	0.02	0.193	0.8	0.1
05-Aug-12	1	0.011	0.002	0.009	0.1	0.198	0.32	6.9
05-Aug-12	3	0.007	0.002	0.005	0.16	0.196	0.37	6.8
05-Aug-12	5	0.008	0.002	0.006	0.1	0.204	0.32	6.8
05-Aug-12	10	0.013	0.002	0.007	0.18	0.198	0.4	6.6
05-Aug-12	15	0.105	0.002	0.009	0.05	0.254	0.42	2.7
05-Aug-12	16	0.335	0.003	-	0.03	0.212	0.58	0.1
05-Aug-12	17	0.342	0.002	-	0	0.226	0.57	0.1
05-Aug-12	20	0.319	0.002	-	0.01	0.199	0.53	0.1
05-Aug-12	25	0.325	0.002	-	0	0.283	0.61	0.1
05-Aug-12	30	0.576	0.002	-	0.01	0.252	0.84	0.1
05-Aug-12	35	0.646	0.002	-	0.01	0.312	0.97	0.1
05-Aug-12	37	0.656	0.002	-	0.04	0.302	1	0.1
12-Aug-12	1	0.005	0.002	0.012	0.09	0.241	0.35	6.8
12-Aug-12	3	0.005	0.002	0.006	0.11	0.287	0.41	7
12-Aug-12	5	0.005	0.002	0.013	0.06	0.21	0.29	6.9
12-Aug-12	10	0.005	0.002	0.007	0.01	0.296	0.32	6.8
12-Aug-12	13	0.008	0.002	0.01	0.05	0.23	0.3	6.2
12-Aug-12	14	0.033	0.002	0.007	0.12	0.268	0.43	4.9
12-Aug-12	15	0.324	0.002	-	0.12	0.204	0.65	0.1
12-Aug-12	20	0.366	0.004	-	0.01	0.29	0.67	0.1
12-Aug-12	25	0.413	0.002	-	0.34	0.135	0.89	0.1
12-Aug-12	30	0.524	0.002	-	0	0.254	0.78	0.1
12-Aug-12	35	0.642	0.002	-	0.2	0.076	0.92	0.1
19-Aug-12	1	0.01	0.002	0.009	0.08	0.219	0.32	7.2
19-Aug-12	3	0.013	0.002	0.009	0.06	0.186	0.27	7.7
19-Aug-12	5	0.008	0.002	0.008	0.04	0.212	0.27	7.6
19-Aug-12	10	0.003	0.002	0.006	0.03	0.229	0.27	7.3
19-Aug-12	15	0.11	0.002	0.011	0.09	0.217	0.43	2.8
19-Aug-12	16	0.19	0.002	0.009	0.05	0.209	0.46	1.7
19-Aug-12	17	0.27	0.002	0.01	0.02	0.228	0.53	0.1
19-Aug-12	20	0.32	0.002	-	0.1	0.298	0.72	0.1
19-Aug-12	25	0.4	0.002	-	0.03	0.338	0.77	0.1
19-Aug-12	30	0.57	0.002	-	0.02	0.278	0.87	0.1
19-Aug-12	35	0.69	0.002	-	0.07	0.198	0.96	0.1
26-Aug-12	1	0.005	0.002	0.01	0.02	0.303	0.34	7.1
26-Aug-12	3	0.005	0.002	-	0.06	0.273	0.34	7.2
26-Aug-12	5	0.005	0.002	0.01	0.16	0.233	0.41	6.69
26-Aug-12	10	0.005	0.002	-	0.1	0.193	0.3	-
26-Aug-12	13	0.005	0.002	-	0.03	0.293	0.33	6.1
26-Aug-12	14	0.005	0.002	0.048	0.07	0.225	0.35	3.4
26-Aug-12	15	0.04	0.002	0.006	0	0.482	0.53	0.7
26-Aug-12	20	0.152	0.002	-	0.17	0.316	0.64	0.1
26-Aug-12	25	0.34	0.002	-	0.05	0.448	0.84	0.1
26-Aug-12	30	0.531	0.002	-	0	0.327	0.86	0.1
26-Aug-12	35	0.68	0.002	-	0.07	0.248	1	0.1
02-Sep-12	1	0.009	0.002	0.007	0.13	0.232	0.38	7.1
02-Sep-12	3	0.01	0.002	0.014	0.11	0.244	0.38	7.1
02-Sep-12	5	0.014	0.002	0.016	0.02	0.328	0.38	7
02-Sep-12	10	0.009	0.002	-	0.12	0.219	0.35	6.7
02-Sep-12	14	0.065	0.002	-	0.12	0.253	0.44	4.4
02-Sep-12	15	0.237	0.002	0.008	0.07	0.253	0.57	0.2
02-Sep-12	16	0.225	0.002	-	0.07	0.273	0.57	0.8
02-Sep-12	20	0.385	0.002	-	0.01	0.213	0.61	0.1
02-Sep-12	25	0.464	0.002	-	0.02	0.234	0.72	0.1
02-Sep-12	30	0.698	0.002	-	0	0.23	0.93	0.1
02-Sep-12	35	0.81	0.002	-	0.09	0.228	1.13	0.1
09-Sep-12	1	0.005	0.002	0.006	0.12	0.237	0.37	7.3
09-Sep-12	3	0.005	0.002	-	0.15	0.263	0.42	6.6
09-Sep-12	5	0.005	0.002	0.005	0.11	0.238	0.36	7
09-Sep-12	10	0.005	0.002	-	0.12	0.243	0.37	6.8
09-Sep-12	14	0.0316	0.002	-	0.05	0.3064	0.39	6.7
09-Sep-12	15	0.115	0.002	0.009	0.01	0.314	0.45	4.8
09-Sep-12	16	0.179	0.002	-	0.03	0.249	0.46	2.7
09-Sep-12	20	0.367	0.002	-	0.08	0.211	0.66	1.4
09-Sep-12	25	0.434	0.002	-	0.06	0.204	0.7	0.1
09-Sep-12	30	0.81	0.002	-	0	0.078	0.89	0.1
09-Sep-12	35	0.833	0.002	-	0.09	0.165	1.09	0.1
09-Sep-12	37	0.862	0.002	-	0.1	0.126	1.09	0.1
23-Sep-12	1	0.008	0.002	-	0.11	0.18	0.3	7.9
23-Sep-12	3	0.005	0.002	0.005	0.15	0.088	0.25	8.7
23-Sep-12	5	0.007	0.002	-	0.11	0.151	0.27	8.8
23-Sep-12	10	0.005	0.002	-	0.12	0.133	0.26	8.1
23-Sep-12	15	0.09	0.002	-	0.1	0.198	0.39	5.1
23-Sep-12	16	0.127	0.002	-	0.18	0.081	0.39	4.2
23-Sep-12	17	0.256	0.002	-	0.19	0.072	0.52	1.7
23-Sep-12	18	0.465	0.002	-	0.02	0.123	0.61	0.1
23-Sep-12	20	0.442	0.002	-	0	0.126	0.57	0.1
23-Sep-12	25	0.498	0.002	-	0.07	0.11	0.68	0.1
23-Sep-12	30	0.641	0.002	-	0	0.097	0.74	0.1
23-Sep-12	35	0.916	0.002	-	0	0.212	1.13	0.1
23-Sep-12	37	0.977	0.002	-	0.05	0.241	1.27	0.1
09-Oct-12	1	0.011	0.002	0.01	0.01	0.257	0.29	7.8
09-Oct-12	3	0.021	0.002	0.02	0	0.337	0.38	7.8
09-Oct-12	5	0.015	0.002	0.012	0.03	0.241	0.3	7.4
09-Oct-12	10	0.01	0.002	0.01	0.05	0.228	0.3	7.2
09-Oct-12	15	0.011	0.002	0.017	0.12	0.14	0.29	7.2
09-Oct-12	16	0.009	0.002	0.014	0.12	0.165	0.31	7.5
09-Oct-12	17	0.289	0.002	0.015	0.1	0.184	0.59	0.1
09-Oct-12	18	0.336	0.002	-	0.06	0.192	0.59	-
09-Oct-12	20	0.399	0.002	-	0.11	0.139	0.65	0.6
09-Oct-12	25	0.598	0.002	-	0.06	0.1	0.76	0.1
09-Oct-12	30	0.674	0.002	-	0	0.184	0.86	0.1
09-Oct-12	35	1.06	0.002	-	0.07	0.148	1.28	0.1
14-Oct-12	1	0.011	0.002	0.017	0.2	0.09	0.32	8.5
14-Oct-12	3	0.029	0.002	0.029	0.08	0.11	0.25	8.7
14-Oct-12	5	0.023	0.002	0.024	0	0.191	0.24	8.7
14-Oct-12	10	0.014	0.002	0.019	0.02	0.195	0.25	8.4
14-Oct-12	15	0.034	0.002	0.033	0.05	0.181	0.3	8
14-Oct-12	16	0.168	0.002	0.026	0.16	0.054	0.41	3.2
14-Oct-12	17	0.224	0.002	0.026	0.09	0.198	0.54	1.8
14-Oct-12	20	0.436	0.002	-	0.04	0.202	0.68	0.1
14-Oct-12	25	0.411	0.002	-	0	0.217	0.63	0.1
14-Oct-12	30	0.644	0.002	-	0.02	0.094	0.76	0.1
14-Oct-12	35	0.886	0.002	-	0.02	0.222	1.13	0.1
21-Oct-12	1	0.005	0.002	0.007	0.05	0.266	0.33	8.9
21-Oct-12	3	0.006	0.002	-	0.01	0.252	0.27	8.4
21-Oct-12	5	0.005	0.002	-	0.01	0.183	0.2	8.3
21-Oct-12	10	0.005	0.002	-	0	0.193	0.2	8
21-Oct-12	15	0.005	0.002	-	0.01	0.203	0.22	7.9
21-Oct-12	17	0.056	0.002	-	0	0.242	0.3	5.9
21-Oct-12	18	0.142	0.002	-	0.11	0.176	0.43	4.2
21-Oct-12	19	0.41	0.002	-	0	0.328	0.74	-
21-Oct-12	20	0.435	0.002	-	0.02	0.343	0.8	0.1
21-Oct-12	25	0.634	0.002	-	0	0.154	0.79	0.1
21-Oct-12	30	0.78	0.002	-	0.19	0.348	1.32	0.1
21-Oct-12	35	1.11	0.002	-	0.13	0.218	1.46	0.1
28-Oct-12	1	0.031	0.002	0.015	0.19	0.052	0.29	8.2
28-Oct-12	3	0.024	0.002	0.009	0.09	0.135	0.26	7.7
28-Oct-12	5	0.025	0.002	0.011	0.25	0.072	0.36	7.5
28-Oct-12	10	0.027	0.002	0.008	0.26	0.073	0.37	7.7
28-Oct-12	15	0.03	0.002	0.009	0.21	0.099	0.35	7.2
28-Oct-12	18	0.084	0.002	0.01	0.2	0.074	0.37	6.5
28-Oct-12	19	0.54	0.002	-	0.08	0.238	0.86	0.1
28-Oct-12	20	0.399	0.002	-	0.28	0.059	0.74	1.3
28-Oct-12	25	0.572	0.002	-	0.31	0.006	0.89	0.1
28-Oct-12	30	0.681	0.002	-	0.277	0	0.96	0.1
28-Oct-12	35	1.05	0.002	-	0.238	0	1.29	0.1
05-Nov-12	1	0.018	0.002	0.01	0	0.2	0.23	8
05-Nov-12	3	0.016	0.002	0.009	0.04	0.133	0.2	8.1
05-Nov-12	5	0.016	0.002	0.006	0.11	0.136	0.27	8
05-Nov-12	10	0.017	0.002	0.008	0.09	0.113	0.23	7.7
05-Nov-12	15	0.022	0.002	0.009	0.04	0.127	0.2	7.5
05-Nov-12	18	0.024	0.002	0.009	0.07	0.145	0.25	7.8
05-Nov-12	19	0.159	0.002	0.006	0.17	0.103	0.44	4.9
05-Nov-12	20	0.323	0.002	-	0.06	0.205	0.59	2.3
05-Nov-12	25	0.511	0.002	-	0.02	0.067	0.6	0.1
05-Nov-12	30	0.696	0.002	-	0.06	0.042	0.8	0.1
12-Nov-12	1	0.063	0.002	0.02	0.04	0.155	0.28	6.9
12-Nov-12	3	0.066	0.002	0.019	0.07	0.163	0.32	6.8
12-Nov-12	5	0.064	0.002	0.015	0.11	0.149	0.34	6.9
12-Nov-12	10	0.064	0.002	0.017	0.08	0.147	0.31	6.8
12-Nov-12	15	0.063	0.002	0.011	0.07	0.154	0.3	6.7
12-Nov-12	19	0.137	0.002	0.017	0.13	0.134	0.42	0.9
12-Nov-12	20	0.368	0.002	-	0.05	0.23	0.65	1.2
12-Nov-12	21	0.477	0.002	-	0.03	0.201	0.71	0.2
12-Nov-12	25	0.564	0.002	-	0.01	0.174	0.75	0.1
12-Nov-12	30	0.767	0.002	-	0	0.121	0.89	0.1
12-Nov-12	35	1.08	0.002	-	0.07	0.198	1.35	0.1
18-Nov-12	1	0.068	0.002	0.015	0.1	0.035	0.22	7.5
18-Nov-12	3	0.066	0.002	0.014	0.11	0.078	0.27	7.5
18-Nov-12	5	0.069	0.002	0.014	0.13	0.055	0.27	7.3
18-Nov-12	10	0.069	0.002	0.013	0.05	0.106	0.24	-
18-Nov-12	15	0.085	0.002	0.013	0.11	0.04	0.25	7.1
18-Nov-12	19	0.092	0.002	0.012	0.16	0.064	0.33	6.9
18-Nov-12	20	0.227	0.002	0.01	0.03	0.071	0.34	4.5
18-Nov-12	21	0.484	0.002	-	0.14	0.164	0.79	0.2
18-Nov-12	25	0.726	0.002	-	0.32	0.132	1.18	0.1
18-Nov-12	30	1.04	0.002	-	0	0.268	1.31	0.1
18-Nov-12	35	1.27	0.002	-	0	0.128	1.4	0.1
25-Nov-12	1	0.111	0.002	0.016	0.03	0.041	0.2	7
25-Nov-12	3	0.115	0.002	0.018	0.05	0.025	0.21	6.9
25-Nov-12	5	0.117	0.002	0.02	0.05	0.021	0.21	7
25-Nov-12	10	0.115	0.002	0.019	0.07	0.034	0.24	7
25-Nov-12	15	0.116	0.002	0.016	0.07	0.036	0.24	6.9
25-Nov-12	20	0.119	0.002	0.015	0.03	0.034	0.2	6.8
25-Nov-12	21	0.236	0.002	0.019	0.03	0.043	0.33	3.9
25-Nov-12	22	0.41	0.002	-	0.12	0.058	0.59	2.3
25-Nov-12	23	0.623	0.002	-	0.02	0.045	0.69	1
25-Nov-12	25	0.708	0.002	-	0.01	0.03	0.75	0.1
25-Nov-12	30	0.813	0.002	-	0	0	0.77	0.1
25-Nov-12	35	1.18	0.002	-	0.088	0	1.27	0.1
02-Dec-12	1	0.135	0.002	0.021	0.08	0.092	0.33	6.9
02-Dec-12	3	0.136	0.002	0.021	0.09	0.121	0.37	7
02-Dec-12	5	0.136	0.002	0.02	0	0.092	0.25	7
02-Dec-12	10	0.138	0.002	0.02	0.11	0.07	0.34	6.8
02-Dec-12	15	0.141	0.002	0.025	0.04	0.092	0.3	6.8
02-Dec-12	20	0.147	0.002	0.022	0.07	0.129	0.37	6.6
02-Dec-12	22	0.154	0.002	0.021	0.04	0.143	0.36	6.7
02-Dec-12	23	0.462	0.002	0	0	0.086	0.55	4.5
02-Dec-12	24	0.955	0.003	0	0.06	0.092	1.11	0.1
02-Dec-12	25	1	0.006	0	0.02	0.144	1.17	0.1
02-Dec-12	30	1.26	0.002	0	0	0.198	1.46	0.1
02-Dec-12	35	1.49	0.002	0	0.14	0.198	1.83	0.1
09-Dec-12	1	0.17	0.002	0.024	0.1	0.054	0.35	7
09-Dec-12	3	0.177	0.002	0.023	0.06	0.048	0.31	7
09-Dec-12	5	0.174	0.002	0.022	0.02	0.092	0.31	6.7
09-Dec-12	10	0.177	0.002	0.022	0.02	0.089	0.31	6.4
09-Dec-12	15	0.174	0.002	0.021	0	0.113	0.31	6.5
09-Dec-12	20	0.196	0.002	0.026	0	0.046	0.27	6.7
09-Dec-12	23	0.671	0.002	0	0.03	0.197	0.9	0.1
09-Dec-12	24	0.83	0.002	0	0.04	0.238	1.11	0.1
09-Dec-12	25	1.43	0.002	0	0.118	0	1.55	0.1
09-Dec-12	30	1.12	0.002	0	0.108	0	1.23	0.1
09-Dec-12	35	1.48	0.002	0	0	0.228	1.71	0.1
16-Dec-12	1	0.201	0.002	0.024	0.03	0.113	0.37	7.4
16-Dec-12	3	0.2	0.002	0.023	0.1	0.055	0.38	7.1
16-Dec-12	5	0.204	0.002	0.021	0.14	0.053	0.42	7
16-Dec-12	10	0.21	0.002	0.021	0.12	0.077	0.43	7.1
16-Dec-12	15	0.21	0.002	0.018	0.08	0.06	0.37	6.8
16-Dec-12	20	0.233	0.002	0.02	0	0.105	0.36	6.6
16-Dec-12	21	0.55	0.002	0	0.09	0.038	0.68	1.8
16-Dec-12	22	0.755	0.003	0	0.03	0.022	0.81	0.1
16-Dec-12	25	0.815	0.002	0	0.06	0.093	0.97	0.1
16-Dec-12	30	1.14	0.002	0	0.03	0.128	1.3	0.1
16-Dec-12	35	1.46	0.002	0	0.05	0.038	1.55	0.1
23-Dec-12	1	0.249	0.002	0.024	0.08	0.185	0.54	6.1
23-Dec-12	3	0.245	0.003	0.024	0	0.198	0.47	6.1
23-Dec-12	5	0.247	0.002	0.022	0	0.199	0.47	6.2
23-Dec-12	10	0.252	0.002	0.023	0	0.203	0.48	6.1
23-Dec-12	15	0.258	0.002	0.023	0.01	0.177	0.47	6.1
23-Dec-12	19	0.621	0.002	0	0.07	0.197	0.89	0.2
23-Dec-12	20	0.9	0.002	0	0.04	0.168	1.11	0.1
23-Dec-12	21	0.873	0.002	0	0.14	0.255	1.27	0.1
23-Dec-12	25	1.37	0.002	0	0.08	0.188	1.64	0.1
23-Dec-12	30	1.42	0.002	0	0.12	0.138	1.68	0.1
23-Dec-12	35	1.54	0.002	0	0.18	0.118	1.84	0.1
30-Dec-12	1	0.167	0.065	0.074	0.06	0.074	0.44	6.9
30-Dec-12	3	0.176	0.067	0.084	0.03	0.083	0.44	6.9
30-Dec-12	5	0.174	0.066	0.076	0.03	0.044	0.39	7
30-Dec-12	10	0.174	0.066	0.075	0.01	0.065	0.39	6.9
30-Dec-12	15	0.18	0.067	0.075	0	0.048	0.37	6.8
30-Dec-12	20	0.179	0.066	0.086	0	0.089	0.42	6.8
30-Dec-12	25	0.234	0.056	0.069	0.03	0.001	0.39	5.5
30-Dec-12	27	0.453	0.028	0	0	0.149	0.63	3.1
30-Dec-12	28	0.738	0.003	0	0.09	0.129	0.96	0
30-Dec-12	30	1.02	0.007	0	0.14	0.033	1.2	0
30-Dec-12	35	1.29	0.012	0	0.168	0	1.47	0
06-Jan-13	1	0.069	0.191	0.11	0	0.18	0.55	6.7
06-Jan-13	3	0.071	0.194	0.107	0.02	0.188	0.58	6.6
06-Jan-13	5	0.075	0.193	0.108	0.17	0.194	0.74	6.8
06-Jan-13	10	0.075	0.193	0.11	0	0.172	0.55	6.7
06-Jan-13	15	0.068	0.193	0.106	0	0.153	0.52	6.7
06-Jan-13	20	0.075	0.191	0.113	0	0.181	0.56	6.6
06-Jan-13	25	0.08	0.19	0.107	0	0.183	0.56	6.5
06-Jan-13	27	0.11	0.182	0.101	0.06	0.247	0.7	6
06-Jan-13	28	0.943	0.036	-	0.01	0.171	1.16	0
06-Jan-13	29	1.2	0.017	-	0.13	0.163	1.51	0
06-Jan-13	30	1.29	0.017	-	0.09	0.143	1.54	0
06-Jan-13	35	1.61	0.013	-	0	0.167	1.79	0
15-Jan-13	1	0.135	0.11	0.24	0.02	0.255	0.76	4.9
15-Jan-13	3	0.126	0.112	0.245	0.05	0.227	0.76	5.1
15-Jan-13	5	0.132	0.114	0.26	0.04	0.194	0.74	5.3
15-Jan-13	10	0.115	0.115	0.281	0.03	0.199	0.74	5.4
15-Jan-13	15	0.133	0.112	0.276	0.04	0.189	0.75	5.5
15-Jan-13	20	0.096	0.113	0.315	0.01	0.236	0.77	5.9
15-Jan-13	25	0.125	0.113	0.31	0.08	0.142	0.77	5.6
15-Jan-13	30	0.139	0.101	0.246	0.01	0.184	0.68	5.4
15-Jan-13	35	0.136	0.103	0.24	0.01	0.221	0.71	4.8
20-Jan-13	1	0.037	0.009	0.437	0.12	0.147	0.75	5.6
20-Jan-13	3	0.037	0.009	0.448	0.09	0.206	0.79	6.7
20-Jan-13	5	0.037	0.009	0.434	0	0.22	0.7	7.2
20-Jan-13	10	0.039	0.009	0.438	0	0.174	0.66	7.2
20-Jan-13	15	0.037	0.009	0.433	0.2	0.101	0.78	7.1
20-Jan-13	20	0.04	0.009	0.435	0.02	0.196	0.7	7.2
20-Jan-13	25	0.044	0.01	0.418	0.02	0.158	0.65	7.6
20-Jan-13	30	0.05	0.011	0.412	0.02	0.137	0.63	7.1
20-Jan-13	35	0.056	0.012	0.41	0.02	0.232	0.73	7
20-Jan-13	38	0.136	0.017	0.345	0.09	0.132	0.72	5.7
20-Jan-13	39	0.4	0.009	0.269	0.18	0.102	0.96	3.7
27-Jan-13	1	0.005	0.018	0.42	0.14	0.227	0.81	10.4
27-Jan-13	3	0.008	0.017	0.427	0.14	0.248	0.84	10.8
27-Jan-13	5	0.015	0.018	0.478	0.05	0.209	0.77	8.6
27-Jan-13	10	0.03	0.019	0.472	0	0.239	0.76	7.4
27-Jan-13	15	0.039	0.022	0.456	0	0.223	0.74	7
27-Jan-13	20	0.036	0.024	0.453	0	0.207	0.72	7
27-Jan-13	25	0.032	0.023	0.474	0	0.281	0.81	6.1
27-Jan-13	30	0.03	0.025	0.47	0	0.245	0.77	6.1
27-Jan-13	35	0.05	0.03	0.453	0.05	0.197	0.78	5.9
27-Jan-13	39	0.13	0.042	0.359	0.02	0.179	0.73	5.4
03-Feb-13	1	0.019	0.011	0.514	0.02	0.176	0.74	7.1
03-Feb-13	3	0.019	0.011	0.524	0.04	0.166	0.76	7.6
03-Feb-13	5	0.02	0.011	0.496	0.08	0.173	0.78	7.5
03-Feb-13	15	0.023	0.011	0.497	0.1	0.149	0.78	7.4
03-Feb-13	20	0.017	0.012	0.522	0.02	0.209	0.78	7
03-Feb-13	25	0.02	0.013	0.514	0.02	0.203	0.77	6.2
03-Feb-13	30	0.02	0.013	0.526	0.01	0.171	0.74	6.9
03-Feb-13	35	0.026	0.012	0.523	0.09	0.139	0.79	6.9
03-Feb-13	38	0.023	0.012	0.499	0	0.186	0.72	6.8
10-Feb-13	1	0.008	0.012	0.485	0.11	0.325	0.94	9.9
10-Feb-13	3	0.009	0.012	0.477	0.2	0.232	0.93	9.9
10-Feb-13	5	0.008	0.011	0.481	0.09	0.31	0.9	9.1
10-Feb-13	10	0.013	0.011	0.516	0.05	0.23	0.82	7.9
10-Feb-13	15	0.012	0.011	0.519	0.06	0.148	0.75	7.7
10-Feb-13	20	0.021	0.012	0.528	0.08	0.249	0.89	7.2
10-Feb-13	25	0.021	0.013	0.561	0.22	0.175	0.99	7.3
10-Feb-13	30	0.019	0.013	0.577	0.02	0.241	0.87	7.4
10-Feb-13	35	0.024	0.015	0.571	0	0.22	0.83	6.9
10-Feb-13	39	0.023	0.016	0.568	0.06	0.203	0.87	7.1
17-Feb-13	1	0.007	0.011	0.535	0	0.167	0.72	8.7
17-Feb-13	3	0.007	0.012	0.528	0.04	0.223	0.81	9
17-Feb-13	5	0.008	0.012	0.563	0.03	0.087	0.7	8.9
17-Feb-13	10	0.009	0.012	0.528	0	0.151	0.7	8.7
17-Feb-13	15	0.009	0.011	0.527	0.05	0.273	0.87	8.7
17-Feb-13	20	0.011	0.014	0.523	0.09	0.152	0.79	9.6
17-Feb-13	25	0.009	0.012	0.533	0.13	0.216	0.9	8.9
17-Feb-13	30	0.016	0.015	0.548	0	0.241	0.82	7.9
17-Feb-13	35	0.019	0.017	0.558	0.09	0.136	0.82	7
17-Feb-13	39	0.029	0.02	0.557	0	0.114	0.72	6.8
24-Feb-13	1	0.006	0.012	0.522	0.06	0.21	0.81	9.4
24-Feb-13	3	0.007	0.012	0.526	0.08	0.225	0.85	10.1
24-Feb-13	5	0.009	0.012	0.546	0.2	0.083	0.85	9.7
24-Feb-13	10	0.011	0.012	0.531	0.07	0.156	0.78	9.8
24-Feb-13	15	0.017	0.012	0.544	0.02	0.197	0.79	8.9
24-Feb-13	20	0.014	0.013	0.562	0	0.171	0.76	8.3
24-Feb-13	25	0.016	0.014	0.57	0.02	0.19	0.81	8.4
24-Feb-13	30	0.013	0.017	0.588	0	0.222	0.84	7.1
24-Feb-13	35	0.014	0.022	0.6	0	0.214	0.85	6.5
24-Feb-13	39	0.025	0.023	0.59	0.03	0.192	0.86	5.8
03-Mar-13	1	0.008	0.015	0.543	0.27	0.074	0.91	8.8
03-Mar-13	3	0.008	0.015	0.5	0.28	0.137	0.94	10.2
03-Mar-13	5	0.007	0.015	0.501	0.17	0.157	0.85	-
03-Mar-13	10	0.028	0.017	0.53	0.1	0.155	0.83	-
03-Mar-13	15	0.028	0.018	0.531	0	0.113	0.69	8
03-Mar-13	20	0.029	0.02	0.534	0	0.137	0.72	7
03-Mar-13	25	0.033	0.026	0.549	0.05	0.132	0.79	7.9
03-Mar-13	30	0.028	0.037	0.568	0.03	0.117	0.78	7.4
03-Mar-13	35	0.01	0.02	0.583	0.05	0.107	0.77	6.4
03-Mar-13	39	0.013	0.017	0.584	0.05	0.146	0.81	5.4
10-Mar-13	1	0.008	0.021	0.529	0.14	0.142	0.84	9
10-Mar-13	3	0.018	0.02	0.516	0.18	0.156	0.89	9.5
10-Mar-13	5	0.012	0.02	0.52	0.23	0.188	0.97	9.2
10-Mar-13	10	0.01	0.02	0.52	0.04	0.26	0.85	9.2
10-Mar-13	15	0.01	0.02	0.516	0.04	0.254	0.84	8.2
10-Mar-13	20	0.015	0.02	0.518	0.15	0.097	0.8	9
10-Mar-13	25	0.011	0.02	0.52	0	0.219	0.77	8.5
10-Mar-13	30	0.009	0.019	0.527	0.04	0.215	0.81	8.9
10-Mar-13	35	0.01	0.019	0.517	0.22	0.074	0.84	8.5
10-Mar-13	40	0.012	0.02	0.522	0.06	0.176	0.79	7.9
17-Mar-13	1	0.012	0.02	0.514	0.03	0.304	0.88	9.5
17-Mar-13	3	0.014	0.021	0.508	0.07	0.197	0.81	9.8
17-Mar-13	5	0.016	0.021	0.514	0.15	0.259	0.96	9.6
17-Mar-13	10	0.019	0.021	0.524	0.02	0.276	0.86	9.3
17-Mar-13	15	0.015	0.014	0.568	0	0.263	0.86	8.1
17-Mar-13	20	0.009	0.01	0.583	0.05	0.228	0.88	7.7
17-Mar-13	25	0.015	0.016	0.579	0.05	0.24	0.9	7.6
17-Mar-13	30	0.014	0.024	0.557	0	0.265	0.86	6.8
17-Mar-13	35	0.014	0.024	0.547	0.14	0.305	1.03	6
17-Mar-13	40	0.012	0.023	0.532	0.1	0.243	0.91	5.9
02-Apr-13	1	0.005	0.018	0.374	0.46	0.223	1.08	12.8
02-Apr-13	3	0.008	0.018	0.374	0.2	0.28	0.88	12.7
02-Apr-13	5	0.012	0.018	0.385	0.08	0.225	0.72	11.4
02-Apr-13	10	0.012	0.018	0.404	0.16	0.236	0.83	10.5
02-Apr-13	15	0.018	0.022	0.471	0	0.209	0.72	8.4
02-Apr-13	20	0.01	0.012	0.545	0.3	0.273	1.14	6.6
02-Apr-13	25	0.012	0.005	0.591	0.2	0.352	1.16	6.1
02-Apr-13	30	0.006	0.003	0.603	0	0.228	0.84	5.7
02-Apr-13	35	0.012	0.004	0.618	0.08	0.326	1.04	4.8
02-Apr-13	39	0.019	0.008	0.606	0.15	0.217	1	3.9
07-Apr-13	1	0.008	0.019	0.383	0.37	0.18	0.96	11.5
07-Apr-13	3	0.009	0.02	0.381	0.28	0.18	0.87	-
07-Apr-13	5	0.007	0.019	0.385	0.24	0.179	0.83	11.2
07-Apr-13	10	0.009	0.021	0.421	0.18	0.159	0.79	9.8
07-Apr-13	15	0.012	0.023	0.451	0.07	0.164	0.72	9
